Orthogroup	Species	GeneID	Function
OG0003152	Caus	Caust.v2_012200	None Immune
OG0003153	Caus	Caust.v2_012192	None Immune
OG0003154	Caus	Caust.v2_012179	Putative Immune
OG0003155	Caus	Caust.v2_012177	None Immune
OG0003156	Caus	Caust.v2_012178	None Immune
OG0003157	Caus	Caust.v2_009676	None Immune
OG0003158	Caus	Caust.v2_006476	None Immune
OG0003159	Caus	Caust.v2_001658	None Immune
OG0003161	Caus	Caust.v2_021587	None Immune
OG0003163	Caus	Caust.v2_001483	None Immune
OG0003164	Caus	Caust.v2_019820	None Immune
OG0003165	Caus	Caust.v2_006788	None Immune
OG0003166	Caus	Caust.v2_005051	None Immune
OG0003167	Caus	Caust.v2_005050	None Immune
OG0003168	Caus	Caust.v2_007885	Immune
OG0003169	Caus	Caust.v2_002968	None Immune
OG0003171	Caus	Caust.v2_002987	Putative Immune
OG0003172	Caus	Caust.v2_009692	None Immune
OG0003173	Caus	Caust.v2_002989	None Immune
OG0003174	Caus	Caust.v2_020282	None Immune
OG0003175	Caus	Caust.v2_021617	None Immune
OG0003176	Caus	Caust.v2_006547	None Immune
OG0003177	Caus	Caust.v2_006546	None Immune
OG0003178	Caus	Caust.v2_017036	None Immune
OG0003179	Caus	Caust.v2_006548	None Immune
OG0003180	Caus	Caust.v2_015601	None Immune
OG0003181	Caus	Caust.v2_012562	None Immune
OG0003182	Caus	Caust.v2_004260	None Immune
OG0003184	Caus	Caust.v2_002913	None Immune
OG0003185	Caus	Caust.v2_002916	None Immune
OG0003186	Caus	Caust.v2_012988	None Immune
OG0003187	Caus	Caust.v2_004257	None Immune
OG0003188	Caus	Caust.v2_004258	None Immune
OG0003189	Caus	Caust.v2_001686	None Immune
OG0003190	Caus	Caust.v2_001685	None Immune
OG0003191	Caus	Caust.v2_009680	None Immune
OG0003192	Caus	Caust.v2_011497	None Immune
OG0003193	Caus	Caust.v2_018569	None Immune
OG0003194	Caus	Caust.v2_017060	None Immune
OG0003195	Caus	Caust.v2_015784	None Immune
OG0003196	Caus	Caust.v2_007635	None Immune
OG0003197	Caus	Caust.v2_009994	None Immune
OG0003198	Caus	Caust.v2_009995	None Immune
OG0003199	Caus	Caust.v2_014141	None Immune
OG0003200	Caus	Caust.v2_018386	None Immune
OG0003201	Caus	Caust.v2_008459	None Immune
OG0003202	Caus	Caust.v2_001474	None Immune
OG0003203	Caus	Caust.v2_007012	None Immune
OG0003204	Caus	Caust.v2_015742	None Immune
OG0003205	Caus	Caust.v2_005705	None Immune
OG0003206	Caus	Caust.v2_001984	None Immune
OG0003207	Caus	Caust.v2_000100	None Immune
OG0003208	Caus	Caust.v2_005081	Putative Immune
OG0003209	Caus	Caust.v2_005865	None Immune
OG0003211	Caus	Caust.v2_005876	None Immune
OG0003212	Caus	Caust.v2_004960	None Immune
OG0003213	Caus	Caust.v2_022399	None Immune
OG0003214	Caus	Caust.v2_000551	None Immune
OG0003215	Caus	Caust.v2_002281	None Immune
OG0003216	Caus	Caust.v2_005708	None Immune
OG0003217	Caus	Caust.v2_005178	None Immune
OG0003218	Caus	Caust.v2_005796	None Immune
OG0003219	Caus	Caust.v2_005661	None Immune
OG0003220	Caus	Caust.v2_016014	None Immune
OG0003221	Caus	Caust.v2_006784	None Immune
OG0003222	Caus	Caust.v2_002967	None Immune
OG0003223	Caus	Caust.v2_002988	None Immune
OG0003224	Caus	Caust.v2_019429	None Immune
OG0003225	Caus	Caust.v2_003698	None Immune
OG0003226	Caus	Caust.v2_000043	None Immune
OG0003227	Caus	Caust.v2_000023	None Immune
OG0003228	Caus	Caust.v2_004263	None Immune
OG0003229	Caus	Caust.v2_003066	None Immune
OG0003230	Caus	Caust.v2_010903	None Immune
OG0003231	Caus	Caust.v2_010902	None Immune
OG0003232	Caus	Caust.v2_010901	None Immune
OG0003233	Caus	Caust.v2_004910	Un-Annotated
OG0003234	Caus	Caust.v2_002575	None Immune
OG0003235	Caus	Caust.v2_004912	None Immune
OG0003236	Caus	Caust.v2_014138	Immune
OG0003237	Caus	Caust.v2_010065	None Immune
OG0003238	Caus	Caust.v2_013170	None Immune
OG0003239	Caus	Caust.v2_013169	None Immune
OG0003240	Caus	Caust.v2_011962	None Immune
OG0003241	Caus	Caust.v2_010114	None Immune
OG0003242	Caus	Caust.v2_008117	None Immune
OG0003243	Caus	Caust.v2_013263	None Immune
OG0003244	Caus	Caust.v2_000534	None Immune
OG0003245	Caus	Caust.v2_005430	None Immune
OG0003246	Caus	Caust.v2_005432	Putative Immune
OG0003247	Caus	Caust.v2_005435	None Immune
OG0003248	Caus	Caust.v2_005438	None Immune
OG0003249	Caus	Caust.v2_002425	None Immune
OG0003250	Caus	Caust.v2_005440	None Immune
OG0003251	Caus	Caust.v2_005441	None Immune
OG0003252	Caus	Caust.v2_005444	None Immune
OG0003253	Caus	Caust.v2_004196	None Immune
OG0003254	Caus	Caust.v2_012061	None Immune
OG0003255	Caus	Caust.v2_001137	None Immune
OG0003256	Caus	Caust.v2_001133	None Immune
OG0003257	Caus	Caust.v2_001126	None Immune
OG0003258	Caus	Caust.v2_005676	None Immune
OG0003259	Caus	Caust.v2_004229	None Immune
OG0003260	Caus	Caust.v2_004213	None Immune
OG0003261	Caus	Caust.v2_004211	None Immune
OG0003262	Caus	Caust.v2_004210	None Immune
OG0003263	Caus	Caust.v2_005420	None Immune
OG0003264	Caus	Caust.v2_005413	None Immune
OG0003265	Caus	Caust.v2_011873	None Immune
OG0003266	Caus	Caust.v2_006303	None Immune
OG0003267	Caus	Caust.v2_014568	None Immune
OG0003268	Caus	Caust.v2_015486	None Immune
OG0003269	Caus	Caust.v2_002302	None Immune
OG0003270	Caus	Caust.v2_013268	None Immune
OG0003271	Caus	Caust.v2_008714	None Immune
OG0003272	Caus	Caust.v2_010192	None Immune
OG0003273	Caus	Caust.v2_014036	None Immune
OG0003274	Caus	Caust.v2_007492	None Immune
OG0003275	Caus	Caust.v2_007491	None Immune
OG0003276	Caus	Caust.v2_005460	None Immune
OG0003277	Caus	Caust.v2_002346	None Immune
OG0003278	Caus	Caust.v2_005459	None Immune
OG0003279	Caus	Caust.v2_003179	None Immune
OG0003280	Caus	Caust.v2_010054	None Immune
OG0003281	Caus	Caust.v2_010050	Immune
OG0003282	Caus	Caust.v2_002349	None Immune
OG0003283	Caus	Caust.v2_002203	Un-Annotated
OG0003284	Caus	Caust.v2_022709	Immune
OG0003285	Caus	Caust.v2_014763	None Immune
OG0003286	Caus	Caust.v2_018712	None Immune
OG0003287	Caus	Caust.v2_007640	None Immune
OG0003288	Caus	Caust.v2_005439	None Immune
OG0003289	Caus	Caust.v2_001124	Putative Immune
OG0003290	Caus	Caust.v2_004215	None Immune
OG0003291	Caus	Caust.v2_004214	None Immune
OG0003292	Caus	Caust.v2_004207	None Immune
OG0003293	Caus	Caust.v2_004202	None Immune
OG0003294	Caus	Caust.v2_004201	None Immune
OG0003295	Caus	Caust.v2_015487	None Immune
OG0003296	Caus	Caust.v2_013217	None Immune
OG0003296	Caus	Caust.v2_016671	None Immune
OG0003297	Caus	Caust.v2_013206	None Immune
OG0003298	Caus	Caust.v2_002351	None Immune
OG0003299	Caus	Caust.v2_013437	Immune
OG0003300	Caus	Caust.v2_016353	None Immune
OG0003301	Caus	Caust.v2_012096	None Immune
OG0003302	Caus	Caust.v2_012626	None Immune
OG0003303	Caus	Caust.v2_002352	None Immune
OG0003304	Caus	Caust.v2_013703	None Immune
OG0003305	Caus	Caust.v2_013704	None Immune
OG0003306	Caus	Caust.v2_014389	None Immune
OG0003307	Caus	Caust.v2_014386	None Immune
OG0003308	Caus	Caust.v2_014379	None Immune
OG0003310	Caus	Caust.v2_009086	Immune
OG0003311	Caus	Caust.v2_009087	None Immune
OG0003312	Caus	Caust.v2_002207	None Immune
OG0003313	Caus	Caust.v2_009962	None Immune
OG0003314	Caus	Caust.v2_009960	None Immune
OG0003315	Caus	Caust.v2_012026	None Immune
OG0003316	Caus	Caust.v2_014898	None Immune
OG0003317	Caus	Caust.v2_010085	None Immune
OG0003318	Caus	Caust.v2_009580	None Immune
OG0003319	Caus	Caust.v2_009581	None Immune
OG0003320	Caus	Caust.v2_006828	None Immune
OG0003321	Caus	Caust.v2_009094	None Immune
OG0003322	Caus	Caust.v2_005802	None Immune
OG0003323	Caus	Caust.v2_005711	None Immune
OG0003324	Caus	Caust.v2_005713	None Immune
OG0003325	Caus	Caust.v2_005714	None Immune
OG0003326	Caus	Caust.v2_005716	None Immune
OG0003327	Caus	Caust.v2_013676	None Immune
OG0003328	Caus	Caust.v2_012023	None Immune
OG0003329	Caus	Caust.v2_012699	None Immune
OG0003330	Caus	Caust.v2_010183	Immune
OG0003331	Caus	Caust.v2_010184	None Immune
OG0003332	Caus	Caust.v2_010188	None Immune
OG0003333	Caus	Caust.v2_008792	None Immune
OG0003334	Caus	Caust.v2_008791	None Immune
OG0003335	Caus	Caust.v2_012903	None Immune
OG0003336	Caus	Caust.v2_004273	None Immune
OG0003337	Caus	Caust.v2_012902	None Immune
OG0003338	Caus	Caust.v2_012900	None Immune
OG0003339	Caus	Caust.v2_008368	None Immune
OG0003340	Caus	Caust.v2_014195	None Immune
OG0003341	Caus	Caust.v2_011563	None Immune
OG0003342	Caus	Caust.v2_011565	None Immune
OG0003343	Caus	Caust.v2_008807	None Immune
OG0003344	Caus	Caust.v2_008802	None Immune
OG0003345	Caus	Caust.v2_015541	None Immune
OG0003346	Caus	Caust.v2_004052	Immune
OG0003347	Caus	Caust.v2_008785	None Immune
OG0003348	Caus	Caust.v2_004330	None Immune
OG0003349	Caus	Caust.v2_004321	None Immune
OG0003350	Caus	Caust.v2_014187	None Immune
OG0003351	Caus	Caust.v2_004962	None Immune
OG0003352	Caus	Caust.v2_000079	None Immune
OG0003353	Caus	Caust.v2_008232	None Immune
OG0003354	Caus	Caust.v2_008233	None Immune
OG0003355	Caus	Caust.v2_008234	None Immune
OG0003356	Caus	Caust.v2_000034	None Immune
OG0003357	Caus	Caust.v2_000036	None Immune
OG0003358	Caus	Caust.v2_000038	None Immune
OG0003359	Caus	Caust.v2_008441	None Immune
OG0003360	Caus	Caust.v2_007738	None Immune
OG0003361	Caus	Caust.v2_005805	None Immune
OG0003362	Caus	Caust.v2_002230	None Immune
OG0003363	Caus	Caust.v2_009108	None Immune
OG0003364	Caus	Caust.v2_002211	None Immune
OG0003365	Caus	Caust.v2_009104	None Immune
OG0003366	Caus	Caust.v2_009103	None Immune
OG0003367	Caus	Caust.v2_006660	None Immune
OG0003368	Caus	Caust.v2_008369	None Immune
OG0003369	Caus	Caust.v2_008468	None Immune
OG0003370	Caus	Caust.v2_005698	None Immune
OG0003371	Caus	Caust.v2_003787	None Immune
OG0003372	Caus	Caust.v2_009602	None Immune
OG0003373	Caus	Caust.v2_009407	None Immune
OG0003374	Caus	Caust.v2_014021	None Immune
OG0003375	Caus	Caust.v2_014020	None Immune
OG0003376	Caus	Caust.v2_014004	None Immune
OG0003377	Caus	Caust.v2_018215	None Immune
OG0003378	Caus	Caust.v2_008928	None Immune
OG0003379	Caus	Caust.v2_008926	None Immune
OG0003380	Caus	Caust.v2_012439	None Immune
OG0003381	Caus	Caust.v2_007817	None Immune
OG0003382	Caus	Caust.v2_014889	None Immune
OG0003383	Caus	Caust.v2_015258	None Immune
OG0003384	Caus	Caust.v2_021363	None Immune
OG0003385	Caus	Caust.v2_008900	None Immune
OG0003386	Caus	Caust.v2_008902	None Immune
OG0003387	Caus	Caust.v2_005740	None Immune
OG0003388	Caus	Caust.v2_019265	None Immune
OG0003389	Caus	Caust.v2_005739	None Immune
OG0003390	Caus	Caust.v2_005735	None Immune
OG0003391	Caus	Caust.v2_005741	None Immune
OG0003392	Caus	Caust.v2_008442	None Immune
OG0003393	Caus	Caust.v2_008443	Putative Immune
OG0003394	Caus	Caust.v2_012091	None Immune
OG0003395	Caus	Caust.v2_012633	None Immune
OG0003396	Caus	Caust.v2_012631	Immune
OG0003397	Caus	Caust.v2_017484	None Immune
OG0003397	Caus	Caust.v2_017485	None Immune
OG0003397	Caus	Caust.v2_017702	None Immune
OG0003398	Caus	Caust.v2_013709	None Immune
OG0003399	Caus	Caust.v2_009579	None Immune
OG0003400	Caus	Caust.v2_007755	None Immune
OG0003401	Caus	Caust.v2_012901	None Immune
OG0003402	Caus	Caust.v2_008809	None Immune
OG0003404	Caus	Caust.v2_004961	None Immune
OG0003405	Caus	Caust.v2_000081	None Immune
OG0003406	Caus	Caust.v2_000080	None Immune
OG0003407	Caus	Caust.v2_000037	None Immune
OG0003408	Caus	Caust.v2_005806	None Immune
OG0003409	Caus	Caust.v2_003789	None Immune
OG0003410	Caus	Caust.v2_006574	None Immune
OG0003411	Caus	Caust.v2_012438	None Immune
OG0003412	Caus	Caust.v2_012435	None Immune
OG0003413	Caus	Caust.v2_016898	None Immune
OG0003414	Caus	Caust.v2_018992	None Immune
OG0003415	Caus	Caust.v2_011566	None Immune
OG0003416	Caus	Caust.v2_002413	None Immune
OG0003417	Caus	Caust.v2_012540	None Immune
OG0003418	Caus	Caust.v2_016307	None Immune
OG0003419	Caus	Caust.v2_012785	Immune
OG0003420	Caus	Caust.v2_011544	None Immune
OG0003421	Caus	Caust.v2_009175	None Immune
OG0003422	Caus	Caust.v2_009173	None Immune
OG0003423	Caus	Caust.v2_003018	None Immune
OG0003424	Caus	Caust.v2_010141	None Immune
OG0003425	Caus	Caust.v2_003024	None Immune
OG0003426	Caus	Caust.v2_014490	None Immune
OG0003427	Caus	Caust.v2_014491	None Immune
OG0003428	Caus	Caust.v2_005292	None Immune
OG0003429	Caus	Caust.v2_013958	None Immune
OG0003430	Caus	Caust.v2_020423	None Immune
OG0003431	Caus	Caust.v2_006963	None Immune
OG0003432	Caus	Caust.v2_006965	None Immune
OG0003433	Caus	Caust.v2_010051	None Immune
OG0003434	Caus	Caust.v2_009616	Immune
OG0003435	Caus	Caust.v2_009617	None Immune
OG0003436	Caus	Caust.v2_001297	None Immune
OG0003437	Caus	Caust.v2_001298	None Immune
OG0003438	Caus	Caust.v2_010337	None Immune
OG0003439	Caus	Caust.v2_012522	None Immune
OG0003440	Caus	Caust.v2_014734	None Immune
OG0003441	Caus	Caust.v2_009190	None Immune
OG0003442	Caus	Caust.v2_004479	Un-Annotated
OG0003443	Caus	Caust.v2_004951	None Immune
OG0003444	Caus	Caust.v2_005964	None Immune
OG0003445	Caus	Caust.v2_003418	None Immune
OG0003446	Caus	Caust.v2_003417	None Immune
OG0003447	Caus	Caust.v2_003415	None Immune
OG0003448	Caus	Caust.v2_006165	None Immune
OG0003449	Caus	Caust.v2_006166	None Immune
OG0003450	Caus	Caust.v2_002569	None Immune
OG0003451	Caus	Caust.v2_002563	None Immune
OG0003452	Caus	Caust.v2_003338	None Immune
OG0003453	Caus	Caust.v2_004544	None Immune
OG0003454	Caus	Caust.v2_007059	Putative Immune
OG0003455	Caus	Caust.v2_007061	None Immune
OG0003456	Caus	Caust.v2_005884	None Immune
OG0003457	Caus	Caust.v2_005882	Putative Immune
OG0003458	Caus	Caust.v2_005880	None Immune
OG0003459	Caus	Caust.v2_003362	None Immune
OG0003460	Caus	Caust.v2_007608	None Immune
OG0003461	Caus	Caust.v2_007611	None Immune
OG0003462	Caus	Caust.v2_007610	None Immune
OG0003463	Caus	Caust.v2_013450	None Immune
OG0003464	Caus	Caust.v2_011276	None Immune
OG0003465	Caus	Caust.v2_011278	None Immune
OG0003466	Caus	Caust.v2_017714	None Immune
OG0003467	Caus	Caust.v2_011280	None Immune
OG0003468	Caus	Caust.v2_016016	None Immune
OG0003469	Caus	Caust.v2_011275	None Immune
OG0003470	Caus	Caust.v2_014526	Putative Immune
OG0003471	Caus	Caust.v2_014525	None Immune
OG0003472	Caus	Caust.v2_015852	None Immune
OG0003473	Caus	Caust.v2_004268	None Immune
OG0003474	Caus	Caust.v2_004271	None Immune
OG0003475	Caus	Caust.v2_002705	None Immune
OG0003476	Caus	Caust.v2_002704	None Immune
OG0003477	Caus	Caust.v2_001790	None Immune
OG0003478	Caus	Caust.v2_001789	None Immune
OG0003479	Caus	Caust.v2_015858	None Immune
OG0003480	Caus	Caust.v2_001788	None Immune
OG0003481	Caus	Caust.v2_001786	None Immune
OG0003482	Caus	Caust.v2_003978	Putative Immune
OG0003482	Caus	Caust.v2_013457	Putative Immune
OG0003483	Caus	Caust.v2_003973	None Immune
OG0003484	Caus	Caust.v2_015859	None Immune
OG0003485	Caus	Caust.v2_003960	None Immune
OG0003486	Caus	Caust.v2_000241	None Immune
OG0003487	Caus	Caust.v2_000242	None Immune
OG0003488	Caus	Caust.v2_001798	None Immune
OG0003489	Caus	Caust.v2_011960	None Immune
OG0003490	Caus	Caust.v2_001797	None Immune
OG0003491	Caus	Caust.v2_001794	None Immune
OG0003492	Caus	Caust.v2_001791	None Immune
OG0003493	Caus	Caust.v2_017931	None Immune
OG0003494	Caus	Caust.v2_007699	None Immune
OG0003495	Caus	Caust.v2_002033	None Immune
OG0003496	Caus	Caust.v2_000304	None Immune
OG0003497	Caus	Caust.v2_002152	None Immune
OG0003498	Caus	Caust.v2_002149	None Immune
OG0003499	Caus	Caust.v2_002143	None Immune
OG0003500	Caus	Caust.v2_007067	None Immune
OG0003501	Caus	Caust.v2_007066	None Immune
OG0003502	Caus	Caust.v2_007065	None Immune
OG0003503	Caus	Caust.v2_003492	None Immune
OG0003504	Caus	Caust.v2_003495	None Immune
OG0003505	Caus	Caust.v2_003496	None Immune
OG0003506	Caus	Caust.v2_012565	None Immune
OG0003507	Caus	Caust.v2_001608	None Immune
OG0003508	Caus	Caust.v2_007694	None Immune
OG0003509	Caus	Caust.v2_007696	None Immune
OG0003510	Caus	Caust.v2_017127	None Immune
OG0003511	Caus	Caust.v2_011870	None Immune
OG0003512	Caus	Caust.v2_006558	None Immune
OG0003513	Caus	Caust.v2_006559	None Immune
OG0003514	Caus	Caust.v2_006562	None Immune
OG0003515	Caus	Caust.v2_006563	None Immune
OG0003516	Caus	Caust.v2_006848	None Immune
OG0003516	Caus	Caust.v2_019610	None Immune
OG0003517	Caus	Caust.v2_018148	None Immune
OG0003518	Caus	Caust.v2_015535	None Immune
OG0003519	Caus	Caust.v2_016060	None Immune
OG0003520	Caus	Caust.v2_016308	None Immune
OG0003521	Caus	Caust.v2_014902	None Immune
OG0003522	Caus	Caust.v2_010039	None Immune
OG0003523	Caus	Caust.v2_009615	None Immune
OG0003524	Caus	Caust.v2_004480	None Immune
OG0003525	Caus	Caust.v2_007613	None Immune
OG0003526	Caus	Caust.v2_006163	None Immune
OG0003527	Caus	Caust.v2_012433	None Immune
OG0003528	Caus	Caust.v2_006967	None Immune
OG0003529	Caus	Caust.v2_003974	None Immune
OG0003530	Caus	Caust.v2_020142	None Immune
OG0003531	Caus	Caust.v2_001796	None Immune
OG0003532	Caus	Caust.v2_000302	Immune
OG0003533	Caus	Caust.v2_002150	None Immune
OG0003534	Caus	Caust.v2_002144	None Immune
OG0003535	Caus	Caust.v2_006557	None Immune
OG0003536	Caus	Caust.v2_015431	None Immune
OG0003537	Caus	Caust.v2_011354	None Immune
OG0003538	Caus	Caust.v2_011353	None Immune
OG0003539	Caus	Caust.v2_011352	None Immune
OG0003540	Caus	Caust.v2_011334	None Immune
OG0003542	Caus	Caust.v2_009072	None Immune
OG0003543	Caus	Caust.v2_009067	None Immune
OG0003544	Caus	Caust.v2_016770	None Immune
OG0003545	Caus	Caust.v2_007361	Putative Immune
OG0003546	Caus	Caust.v2_015969	None Immune
OG0003547	Caus	Caust.v2_012071	None Immune
OG0003548	Caus	Caust.v2_015971	None Immune
OG0003549	Caus	Caust.v2_016842	None Immune
OG0003550	Caus	Caust.v2_010308	None Immune
OG0003551	Caus	Caust.v2_010310	None Immune
OG0003552	Caus	Caust.v2_010319	None Immune
OG0003553	Caus	Caust.v2_004658	None Immune
OG0003554	Caus	Caust.v2_003287	None Immune
OG0003555	Caus	Caust.v2_003290	None Immune
OG0003556	Caus	Caust.v2_003291	None Immune
OG0003557	Caus	Caust.v2_014459	None Immune
OG0003558	Caus	Caust.v2_014458	None Immune
OG0003559	Caus	Caust.v2_000489	None Immune
OG0003560	Caus	Caust.v2_000460	None Immune
OG0003561	Caus	Caust.v2_003272	None Immune
OG0003562	Caus	Caust.v2_001589	None Immune
OG0003563	Caus	Caust.v2_018920	None Immune
OG0003564	Caus	Caust.v2_000160	None Immune
OG0003565	Caus	Caust.v2_017867	None Immune
OG0003566	Caus	Caust.v2_004733	None Immune
OG0003567	Caus	Caust.v2_004729	Putative Immune
OG0003568	Caus	Caust.v2_004728	None Immune
OG0003569	Caus	Caust.v2_004724	None Immune
OG0003570	Caus	Caust.v2_007349	None Immune
OG0003571	Caus	Caust.v2_007332	None Immune
OG0003572	Caus	Caust.v2_010439	None Immune
OG0003573	Caus	Caust.v2_007322	None Immune
OG0003574	Caus	Caust.v2_007321	None Immune
OG0003575	Caus	Caust.v2_002992	None Immune
OG0003576	Caus	Caust.v2_008481	None Immune
OG0003577	Caus	Caust.v2_014642	None Immune
OG0003578	Caus	Caust.v2_016262	None Immune
OG0003579	Caus	Caust.v2_001567	None Immune
OG0003580	Caus	Caust.v2_001549	None Immune
OG0003581	Caus	Caust.v2_007011	None Immune
OG0003582	Caus	Caust.v2_010320	None Immune
OG0003583	Caus	Caust.v2_008141	None Immune
OG0003583	Caus	Caust.v2_017432	None Immune
OG0003584	Caus	Caust.v2_003517	None Immune
OG0003585	Caus	Caust.v2_008210	None Immune
OG0003586	Caus	Caust.v2_013779	None Immune
OG0003587	Caus	Caust.v2_015243	None Immune
OG0003588	Caus	Caust.v2_014867	None Immune
OG0003589	Caus	Caust.v2_014866	None Immune
OG0003590	Caus	Caust.v2_014864	None Immune
OG0003591	Caus	Caust.v2_014863	None Immune
OG0003592	Caus	Caust.v2_014862	None Immune
OG0003592	Caus	Caust.v2_016034	None Immune
OG0003593	Caus	Caust.v2_014861	Immune
OG0003594	Caus	Caust.v2_002034	None Immune
OG0003595	Caus	Caust.v2_004574	None Immune
OG0003596	Caus	Caust.v2_012021	None Immune
OG0003597	Caus	Caust.v2_004686	None Immune
OG0003597	Caus	Caust.v2_004687	None Immune
OG0003598	Caus	Caust.v2_015818	None Immune
OG0003599	Caus	Caust.v2_015819	None Immune
OG0003600	Caus	Caust.v2_015820	None Immune
OG0003601	Caus	Caust.v2_015821	Immune
OG0003602	Caus	Caust.v2_014102	None Immune
OG0003603	Caus	Caust.v2_010176	None Immune
OG0003604	Caus	Caust.v2_017177	None Immune
OG0003605	Caus	Caust.v2_010171	None Immune
OG0003606	Caus	Caust.v2_010168	None Immune
OG0003607	Caus	Caust.v2_010167	None Immune
OG0003608	Caus	Caust.v2_010164	None Immune
OG0003609	Caus	Caust.v2_010159	None Immune
OG0003610	Caus	Caust.v2_010161	None Immune
OG0003611	Caus	Caust.v2_014871	Putative Immune
OG0003612	Caus	Caust.v2_016027	None Immune
OG0003613	Caus	Caust.v2_009742	None Immune
OG0003614	Caus	Caust.v2_002026	None Immune
OG0003615	Caus	Caust.v2_009074	None Immune
OG0003616	Caus	Caust.v2_003292	None Immune
OG0003617	Caus	Caust.v2_013267	None Immune
OG0003618	Caus	Caust.v2_000487	None Immune
OG0003619	Caus	Caust.v2_000465	None Immune
OG0003620	Caus	Caust.v2_000163	None Immune
OG0003621	Caus	Caust.v2_002311	None Immune
OG0003622	Caus	Caust.v2_004732	None Immune
OG0003624	Caus	Caust.v2_008483	None Immune
OG0003625	Caus	Caust.v2_017433	None Immune
OG0003626	Caus	Caust.v2_008139	None Immune
OG0003627	Caus	Caust.v2_015244	None Immune
OG0003628	Caus	Caust.v2_006442	None Immune
OG0003629	Caus	Caust.v2_012024	None Immune
OG0003630	Caus	Caust.v2_006441	None Immune
OG0003631	Caus	Caust.v2_014095	None Immune
OG0003632	Caus	Caust.v2_014099	None Immune
OG0003633	Caus	Caust.v2_010163	None Immune
OG0003634	Caus	Caust.v2_009743	Immune
OG0003635	Caus	Caust.v2_000793	Un-Annotated
OG0003635	Caus	Caust.v2_000795	Un-Annotated
OG0003636	Caus	Caust.v2_007300	None Immune
OG0003637	Caus	Caust.v2_007301	None Immune
OG0003638	Caus	Caust.v2_008104	None Immune
OG0003639	Caus	Caust.v2_012296	None Immune
OG0003640	Caus	Caust.v2_005492	None Immune
OG0003641	Caus	Caust.v2_012297	None Immune
OG0003642	Caus	Caust.v2_012301	None Immune
OG0003643	Caus	Caust.v2_010417	None Immune
