Orthogroup	Species	GeneID
OG0005596	Caus	Caust.v2_005845
OG0005597	Caus	Caust.v2_013102
OG0005598	Caus	Caust.v2_001300
OG0005599	Caus	Caust.v2_006393
OG0005600	Caus	Caust.v2_006394
OG0005601	Caus	Caust.v2_013982
OG0005602	Caus	Caust.v2_013984
OG0005604	Caus	Caust.v2_009717
OG0005605	Caus	Caust.v2_009715
OG0005606	Caus	Caust.v2_013989
OG0005607	Caus	Caust.v2_013938
OG0005608	Caus	Caust.v2_013159
OG0005609	Caus	Caust.v2_008825
OG0005610	Caus	Caust.v2_001379
OG0005611	Caus	Caust.v2_002898
OG0005612	Caus	Caust.v2_001381
OG0005613	Caus	Caust.v2_002901
OG0005614	Caus	Caust.v2_004832
OG0005615	Caus	Caust.v2_004831
OG0005616	Caus	Caust.v2_000673
OG0005617	Caus	Caust.v2_002231
OG0005618	Caus	Caust.v2_000657
OG0005619	Caus	Caust.v2_013875
OG0005620	Caus	Caust.v2_001017
OG0005621	Caus	Caust.v2_002888
OG0005622	Caus	Caust.v2_015745
OG0005623	Caus	Caust.v2_015746
OG0005624	Caus	Caust.v2_002887
OG0005625	Caus	Caust.v2_001268
OG0005626	Caus	Caust.v2_004840
OG0005627	Caus	Caust.v2_006391
OG0005628	Caus	Caust.v2_012084
OG0005629	Caus	Caust.v2_008975
OG0005630	Caus	Caust.v2_012090
OG0005631	Caus	Caust.v2_011577
OG0005632	Caus	Caust.v2_012671
OG0005633	Caus	Caust.v2_005818
OG0005634	Caus	Caust.v2_009215
OG0005635	Caus	Caust.v2_012089
OG0005636	Caus	Caust.v2_017094
OG0005637	Caus	Caust.v2_008248
OG0005638	Caus	Caust.v2_008246
OG0005639	Caus	Caust.v2_007110
OG0005640	Caus	Caust.v2_007109
OG0005641	Caus	Caust.v2_007106
OG0005642	Caus	Caust.v2_005781
OG0005643	Caus	Caust.v2_005753
OG0005644	Caus	Caust.v2_007235
OG0005645	Caus	Caust.v2_007234
OG0005646	Caus	Caust.v2_019574
OG0005647	Caus	Caust.v2_001250
OG0005648	Caus	Caust.v2_008118
OG0005649	Caus	Caust.v2_012850
OG0005650	Caus	Caust.v2_003320
OG0005651	Caus	Caust.v2_010863
OG0005652	Caus	Caust.v2_010859
OG0005653	Caus	Caust.v2_004452
OG0005654	Caus	Caust.v2_004451
OG0005655	Caus	Caust.v2_003581
OG0005656	Caus	Caust.v2_010737
OG0005657	Caus	Caust.v2_004393
OG0005658	Caus	Caust.v2_003582
OG0005659	Caus	Caust.v2_013689
OG0005660	Caus	Caust.v2_006451
OG0005661	Caus	Caust.v2_014297
OG0005662	Caus	Caust.v2_018790
OG0005663	Caus	Caust.v2_009552
OG0005664	Caus	Caust.v2_010145
OG0005665	Caus	Caust.v2_011388
OG0005666	Caus	Caust.v2_003527
OG0005667	Caus	Caust.v2_014294
OG0005668	Caus	Caust.v2_011389
OG0005669	Caus	Caust.v2_004931
OG0005670	Caus	Caust.v2_004932
OG0005671	Caus	Caust.v2_004933
OG0005672	Caus	Caust.v2_005110
OG0005673	Caus	Caust.v2_003331
OG0005674	Caus	Caust.v2_013466
OG0005675	Caus	Caust.v2_004974
OG0005676	Caus	Caust.v2_004973
OG0005677	Caus	Caust.v2_005496
OG0005678	Caus	Caust.v2_005497
OG0005679	Caus	Caust.v2_017285
OG0005680	Caus	Caust.v2_006118
OG0005681	Caus	Caust.v2_006866
OG0005682	Caus	Caust.v2_008565
OG0005683	Caus	Caust.v2_009997
OG0005684	Caus	Caust.v2_012915
OG0005685	Caus	Caust.v2_009099
OG0005686	Caus	Caust.v2_014298
OG0005687	Caus	Caust.v2_014617
OG0005688	Caus	Caust.v2_003528
OG0005689	Caus	Caust.v2_007466
OG0005690	Caus	Caust.v2_016556
OG0005691	Caus	Caust.v2_017430
OG0005692	Caus	Caust.v2_017427
OG0005693	Caus	Caust.v2_016659
OG0005694	Caus	Caust.v2_016657
OG0005695	Caus	Caust.v2_016656
OG0005696	Caus	Caust.v2_015382
OG0005697	Caus	Caust.v2_015960
OG0005698	Caus	Caust.v2_015966
OG0005699	Caus	Caust.v2_017852
OG0005700	Caus	Caust.v2_004047
OG0005701	Caus	Caust.v2_004046
OG0005702	Caus	Caust.v2_008945
OG0005703	Caus	Caust.v2_008944
OG0005704	Caus	Caust.v2_006399
OG0005705	Caus	Caust.v2_003306
OG0005706	Caus	Caust.v2_016861
OG0005707	Caus	Caust.v2_006397
OG0005708	Caus	Caust.v2_015421
OG0005709	Caus	Caust.v2_017876
OG0005710	Caus	Caust.v2_003250
OG0005711	Caus	Caust.v2_004899
OG0005712	Caus	Caust.v2_004114
OG0005713	Caus	Caust.v2_013293
OG0005713	Caus	Caust.v2_013557
OG0005714	Caus	Caust.v2_002632
OG0005715	Caus	Caust.v2_004892
OG0005716	Caus	Caust.v2_004099
OG0005717	Caus	Caust.v2_004109
OG0005718	Caus	Caust.v2_010006
OG0005719	Caus	Caust.v2_016936
OG0005720	Caus	Caust.v2_003555
OG0005721	Caus	Caust.v2_003526
OG0005722	Caus	Caust.v2_011912
OG0005723	Caus	Caust.v2_011913
OG0005724	Caus	Caust.v2_019441
OG0005725	Caus	Caust.v2_013714
OG0005726	Caus	Caust.v2_013717
OG0005727	Caus	Caust.v2_013718
OG0005728	Caus	Caust.v2_003011
OG0005729	Caus	Caust.v2_003014
OG0005730	Caus	Caust.v2_008190
OG0005731	Caus	Caust.v2_008191
OG0005732	Caus	Caust.v2_008195
OG0005733	Caus	Caust.v2_008197
OG0005734	Caus	Caust.v2_008199
OG0005735	Caus	Caust.v2_008200
OG0005736	Caus	Caust.v2_015594
OG0005737	Caus	Caust.v2_006570
OG0005738	Caus	Caust.v2_006572
OG0005739	Caus	Caust.v2_009550
OG0005740	Caus	Caust.v2_009546
OG0005741	Caus	Caust.v2_003322
OG0005742	Caus	Caust.v2_004364
OG0005743	Caus	Caust.v2_019703
OG0005744	Caus	Caust.v2_002652
OG0005745	Caus	Caust.v2_004976
OG0005746	Caus	Caust.v2_006766
OG0005747	Caus	Caust.v2_000677
OG0005748	Caus	Caust.v2_006768
OG0005749	Caus	Caust.v2_006747
OG0005750	Caus	Caust.v2_000676
OG0005751	Caus	Caust.v2_003473
OG0005752	Caus	Caust.v2_016180
OG0005753	Caus	Caust.v2_016303
OG0005754	Caus	Caust.v2_003474
OG0005755	Caus	Caust.v2_013361
OG0005756	Caus	Caust.v2_001404
OG0005757	Caus	Caust.v2_001403
OG0005758	Caus	Caust.v2_013362
OG0005759	Caus	Caust.v2_001274
OG0005760	Caus	Caust.v2_004821
OG0005760	Caus	Caust.v2_007518
OG0005760	Caus	Caust.v2_019444
OG0005761	Caus	Caust.v2_000400
OG0005762	Caus	Caust.v2_000403
OG0005763	Caus	Caust.v2_000406
OG0005764	Caus	Caust.v2_000540
OG0005765	Caus	Caust.v2_006414
OG0005766	Caus	Caust.v2_001642
OG0005767	Caus	Caust.v2_004940
OG0005768	Caus	Caust.v2_007560
OG0005769	Caus	Caust.v2_007557
OG0005770	Caus	Caust.v2_006323
OG0005771	Caus	Caust.v2_006325
OG0005772	Caus	Caust.v2_009123
OG0005773	Caus	Caust.v2_000402
OG0005774	Caus	Caust.v2_009890
OG0005775	Caus	Caust.v2_007559
OG0005776	Caus	Caust.v2_009116
OG0005777	Caus	Caust.v2_004027
OG0005779	Caus	Caust.v2_007458
OG0005780	Caus	Caust.v2_017932
OG0005781	Caus	Caust.v2_012521
OG0005782	Caus	Caust.v2_012448
OG0005783	Caus	Caust.v2_010900
OG0005784	Caus	Caust.v2_005176
OG0005785	Caus	Caust.v2_009935
OG0005786	Caus	Caust.v2_009934
OG0005787	Caus	Caust.v2_009930
OG0005788	Caus	Caust.v2_009181
OG0005789	Caus	Caust.v2_009180
OG0005790	Caus	Caust.v2_008907
OG0005791	Caus	Caust.v2_008910
OG0005792	Caus	Caust.v2_008912
OG0005793	Caus	Caust.v2_004989
OG0005794	Caus	Caust.v2_004990
OG0005795	Caus	Caust.v2_007475
OG0005796	Caus	Caust.v2_006566
OG0005797	Caus	Caust.v2_006565
OG0005798	Caus	Caust.v2_008953
OG0005799	Caus	Caust.v2_014300
OG0005800	Caus	Caust.v2_004317
OG0005801	Caus	Caust.v2_016355
OG0005802	Caus	Caust.v2_000792
OG0005803	Caus	Caust.v2_001299
OG0005804	Caus	Caust.v2_012719
OG0005804	Caus	Caust.v2_013426
OG0005805	Caus	Caust.v2_011629
OG0005806	Caus	Caust.v2_013828
OG0005807	Caus	Caust.v2_013829
OG0005808	Caus	Caust.v2_011659
OG0005809	Caus	Caust.v2_001258
OG0005810	Caus	Caust.v2_001384
OG0005811	Caus	Caust.v2_002789
OG0005812	Caus	Caust.v2_004845
OG0005813	Caus	Caust.v2_004857
OG0005814	Caus	Caust.v2_013825
OG0005815	Caus	Caust.v2_013824
OG0005816	Caus	Caust.v2_011171
OG0005817	Caus	Caust.v2_009196
OG0005818	Caus	Caust.v2_009197
OG0005819	Caus	Caust.v2_011739
OG0005820	Caus	Caust.v2_010233
OG0005821	Caus	Caust.v2_014420
OG0005822	Caus	Caust.v2_001385
OG0005823	Caus	Caust.v2_004846
OG0005824	Caus	Caust.v2_010779
OG0005825	Caus	Caust.v2_012345
OG0005826	Caus	Caust.v2_012347
OG0005827	Caus	Caust.v2_012346
OG0005828	Caus	Caust.v2_012349
OG0005829	Caus	Caust.v2_016869
OG0005830	Caus	Caust.v2_013341
OG0005831	Caus	Caust.v2_006912
OG0005832	Caus	Caust.v2_017085
OG0005833	Caus	Caust.v2_006909
OG0005834	Caus	Caust.v2_010666
OG0005835	Caus	Caust.v2_017979
OG0005836	Caus	Caust.v2_014460
OG0005837	Caus	Caust.v2_015286
OG0005838	Caus	Caust.v2_010384
OG0005839	Caus	Caust.v2_009984
OG0005839	Caus	Caust.v2_019427
OG0005840	Caus	Caust.v2_009983
OG0005841	Caus	Caust.v2_012344
OG0005842	Caus	Caust.v2_010777
OG0005843	Caus	Caust.v2_010670
OG0005844	Caus	Caust.v2_003598
OG0005845	Caus	Caust.v2_003597
OG0005846	Caus	Caust.v2_003594
OG0005847	Caus	Caust.v2_006290
OG0005848	Caus	Caust.v2_000827
OG0005849	Caus	Caust.v2_000823
OG0005850	Caus	Caust.v2_010669
OG0005851	Caus	Caust.v2_006169
OG0005852	Caus	Caust.v2_009982
OG0005853	Caus	Caust.v2_015113
OG0005854	Caus	Caust.v2_001605
OG0005855	Caus	Caust.v2_006172
OG0005856	Caus	Caust.v2_004919
OG0005857	Caus	Caust.v2_007809
OG0005858	Caus	Caust.v2_009787
OG0005859	Caus	Caust.v2_009792
OG0005860	Caus	Caust.v2_009791
OG0005861	Caus	Caust.v2_011212
OG0005862	Caus	Caust.v2_017183
OG0005863	Caus	Caust.v2_006836
OG0005864	Caus	Caust.v2_004924
OG0005865	Caus	Caust.v2_007802
OG0005866	Caus	Caust.v2_007803
OG0005867	Caus	Caust.v2_007804
OG0005868	Caus	Caust.v2_007805
OG0005869	Caus	Caust.v2_001040
OG0005870	Caus	Caust.v2_001039
OG0005871	Caus	Caust.v2_001041
OG0005872	Caus	Caust.v2_001043
OG0005873	Caus	Caust.v2_004913
OG0005874	Caus	Caust.v2_006475
OG0005875	Caus	Caust.v2_010271
OG0005876	Caus	Caust.v2_014142
OG0005877	Caus	Caust.v2_007857
OG0005878	Caus	Caust.v2_013363
OG0005879	Caus	Caust.v2_009786
OG0005880	Caus	Caust.v2_009788
OG0005881	Caus	Caust.v2_009789
OG0005882	Caus	Caust.v2_009790
OG0005883	Caus	Caust.v2_004902
OG0005884	Caus	Caust.v2_003992
OG0005885	Caus	Caust.v2_011207
OG0005886	Caus	Caust.v2_009886
OG0005887	Caus	Caust.v2_010851
OG0005888	Caus	Caust.v2_004922
OG0005889	Caus	Caust.v2_015099
OG0005890	Caus	Caust.v2_004851
OG0005891	Caus	Caust.v2_004915
OG0005892	Caus	Caust.v2_007849
OG0005893	Caus	Caust.v2_007814
OG0005894	Caus	Caust.v2_007813
OG0005895	Caus	Caust.v2_005839
OG0005896	Caus	Caust.v2_005838
OG0005897	Caus	Caust.v2_005837
OG0005898	Caus	Caust.v2_002340
OG0005899	Caus	Caust.v2_002338
OG0005900	Caus	Caust.v2_002286
OG0005901	Caus	Caust.v2_002288
OG0005902	Caus	Caust.v2_002287
OG0005903	Caus	Caust.v2_006972
OG0005904	Caus	Caust.v2_002293
OG0005905	Caus	Caust.v2_015815
OG0005906	Caus	Caust.v2_002290
OG0005907	Caus	Caust.v2_015816
OG0005908	Caus	Caust.v2_006973
OG0005909	Caus	Caust.v2_002417
OG0005911	Caus	Caust.v2_008865
OG0005912	Caus	Caust.v2_008871
OG0005913	Caus	Caust.v2_008869
OG0005914	Caus	Caust.v2_010979
OG0005915	Caus	Caust.v2_010971
OG0005916	Caus	Caust.v2_015097
OG0005916	Caus	Caust.v2_019481
OG0005917	Caus	Caust.v2_002406
OG0005918	Caus	Caust.v2_014144
OG0005919	Caus	Caust.v2_007270
OG0005920	Caus	Caust.v2_008867
OG0005921	Caus	Caust.v2_006674
OG0005922	Caus	Caust.v2_008872
OG0005923	Caus	Caust.v2_002458
OG0005924	Caus	Caust.v2_001759
OG0005925	Caus	Caust.v2_001755
OG0005926	Caus	Caust.v2_001749
OG0005927	Caus	Caust.v2_000398
OG0005928	Caus	Caust.v2_000532
OG0005929	Caus	Caust.v2_000533
OG0005930	Caus	Caust.v2_006164
OG0005931	Caus	Caust.v2_002948
OG0005932	Caus	Caust.v2_002944
OG0005933	Caus	Caust.v2_008751
OG0005934	Caus	Caust.v2_008749
OG0005935	Caus	Caust.v2_003426
OG0005936	Caus	Caust.v2_003427
OG0005937	Caus	Caust.v2_003428
OG0005938	Caus	Caust.v2_001754
OG0005938	Caus	Caust.v2_020999
OG0005939	Caus	Caust.v2_000399
OG0005940	Caus	Caust.v2_006168
OG0005941	Caus	Caust.v2_006256
OG0005942	Caus	Caust.v2_002253
OG0005943	Caus	Caust.v2_008220
OG0005944	Caus	Caust.v2_014922
OG0005945	Caus	Caust.v2_007735
OG0005946	Caus	Caust.v2_000006
OG0005947	Caus	Caust.v2_000007
OG0005948	Caus	Caust.v2_000010
OG0005949	Caus	Caust.v2_000011
OG0005950	Caus	Caust.v2_000013
OG0005951	Caus	Caust.v2_012822
OG0005952	Caus	Caust.v2_000014
OG0005953	Caus	Caust.v2_000015
OG0005954	Caus	Caust.v2_007453
OG0005955	Caus	Caust.v2_006774
OG0005956	Caus	Caust.v2_008562
OG0005957	Caus	Caust.v2_008563
OG0005958	Caus	Caust.v2_005844
OG0005959	Caus	Caust.v2_022214
OG0005960	Caus	Caust.v2_017599
OG0005961	Caus	Caust.v2_005842
OG0005961	Caus	Caust.v2_017598
OG0005962	Caus	Caust.v2_017618
OG0005963	Caus	Caust.v2_013585
OG0005964	Caus	Caust.v2_017802
OG0005965	Caus	Caust.v2_013591
OG0005966	Caus	Caust.v2_013592
OG0005967	Caus	Caust.v2_014545
OG0005968	Caus	Caust.v2_010641
OG0005969	Caus	Caust.v2_006065
OG0005970	Caus	Caust.v2_016428
OG0005971	Caus	Caust.v2_017619
OG0005972	Caus	Caust.v2_013590
OG0005973	Caus	Caust.v2_010639
OG0005974	Caus	Caust.v2_000630
OG0005975	Caus	Caust.v2_016430
OG0005976	Caus	Caust.v2_001396
OG0005977	Caus	Caust.v2_016339
OG0005978	Caus	Caust.v2_010809
OG0005979	Caus	Caust.v2_010811
OG0005980	Caus	Caust.v2_010805
OG0005981	Caus	Caust.v2_006708
OG0005982	Caus	Caust.v2_005495
OG0005983	Caus	Caust.v2_010579
OG0005984	Caus	Caust.v2_008906
OG0005985	Caus	Caust.v2_004345
OG0005986	Caus	Caust.v2_004338
OG0005987	Caus	Caust.v2_004340
OG0005988	Caus	Caust.v2_004341
OG0005989	Caus	Caust.v2_006462
OG0005990	Caus	Caust.v2_014920
OG0005991	Caus	Caust.v2_009695
OG0005992	Caus	Caust.v2_014242
OG0005993	Caus	Caust.v2_013035
OG0005994	Caus	Caust.v2_013030
OG0005995	Caus	Caust.v2_013005
OG0005996	Caus	Caust.v2_010580
OG0005997	Caus	Caust.v2_010864
OG0005998	Caus	Caust.v2_006706
OG0005999	Caus	Caust.v2_010967
OG0006000	Caus	Caust.v2_004350
OG0006001	Caus	Caust.v2_004349
OG0006002	Caus	Caust.v2_004339
OG0006003	Caus	Caust.v2_014240
OG0006004	Caus	Caust.v2_014239
OG0006005	Caus	Caust.v2_011037
OG0006006	Caus	Caust.v2_005951
OG0006007	Caus	Caust.v2_005948
OG0006008	Caus	Caust.v2_006444
OG0006009	Caus	Caust.v2_011670
OG0006010	Caus	Caust.v2_014595
OG0006011	Caus	Caust.v2_012266
OG0006012	Caus	Caust.v2_012260
OG0006013	Caus	Caust.v2_012259
OG0006014	Caus	Caust.v2_006076
OG0006016	Caus	Caust.v2_000557
OG0006017	Caus	Caust.v2_000313
OG0006018	Caus	Caust.v2_016518
OG0006019	Caus	Caust.v2_014489
OG0006019	Caus	Caust.v2_018435
OG0006020	Caus	Caust.v2_014238
OG0006021	Caus	Caust.v2_012318
OG0006022	Caus	Caust.v2_002092
OG0006023	Caus	Caust.v2_006445
OG0006024	Caus	Caust.v2_012258
OG0006025	Caus	Caust.v2_009895
OG0006026	Caus	Caust.v2_004078
OG0006027	Caus	Caust.v2_000562
OG0006028	Caus	Caust.v2_000561
OG0006029	Caus	Caust.v2_000560
OG0006030	Caus	Caust.v2_000559
OG0006031	Caus	Caust.v2_018338
OG0006032	Caus	Caust.v2_001975
OG0006033	Caus	Caust.v2_002165
OG0006034	Caus	Caust.v2_013101
OG0006035	Caus	Caust.v2_014966
OG0006036	Caus	Caust.v2_002742
OG0006037	Caus	Caust.v2_010617
OG0006038	Caus	Caust.v2_002737
OG0006039	Caus	Caust.v2_004119
OG0006041	Caus	Caust.v2_007420
OG0006042	Caus	Caust.v2_012848
OG0006043	Caus	Caust.v2_003838
OG0006044	Caus	Caust.v2_003845
OG0006045	Caus	Caust.v2_003846
OG0006046	Caus	Caust.v2_003847
OG0006047	Caus	Caust.v2_000815
OG0006048	Caus	Caust.v2_015435
OG0006049	Caus	Caust.v2_021165
OG0006050	Caus	Caust.v2_007733
OG0006051	Caus	Caust.v2_002736
OG0006053	Caus	Caust.v2_012846
OG0006054	Caus	Caust.v2_011874
OG0006055	Caus	Caust.v2_000817
OG0006056	Caus	Caust.v2_000816
OG0006057	Caus	Caust.v2_003540
OG0006058	Caus	Caust.v2_011966
OG0006059	Caus	Caust.v2_011965
OG0006060	Caus	Caust.v2_003538
OG0006060	Caus	Caust.v2_020243
OG0006061	Caus	Caust.v2_001771
OG0006062	Caus	Caust.v2_002130
OG0006063	Caus	Caust.v2_002129
OG0006064	Caus	Caust.v2_002552
OG0006065	Caus	Caust.v2_001626
OG0006066	Caus	Caust.v2_015116
OG0006067	Caus	Caust.v2_015119
OG0006068	Caus	Caust.v2_006647
OG0006069	Caus	Caust.v2_004943
OG0006070	Caus	Caust.v2_020051
OG0006071	Caus	Caust.v2_015120
OG0006072	Caus	Caust.v2_022671
OG0006073	Caus	Caust.v2_016261
OG0006074	Caus	Caust.v2_018021
OG0006075	Caus	Caust.v2_010874
OG0006076	Caus	Caust.v2_009322
OG0006077	Caus	Caust.v2_014618
OG0006078	Caus	Caust.v2_014619
OG0006079	Caus	Caust.v2_001770
OG0006080	Caus	Caust.v2_005027
OG0006081	Caus	Caust.v2_001625
OG0006082	Caus	Caust.v2_005458
OG0006083	Caus	Caust.v2_015118
OG0006084	Caus	Caust.v2_014482
OG0006085	Caus	Caust.v2_000806
OG0006086	Caus	Caust.v2_010849
OG0006087	Caus	Caust.v2_005946
OG0006088	Caus	Caust.v2_000813
OG0006089	Caus	Caust.v2_005945
OG0006090	Caus	Caust.v2_009879
OG0006091	Caus	Caust.v2_009731
OG0006092	Caus	Caust.v2_003097
OG0006093	Caus	Caust.v2_003095
OG0006094	Caus	Caust.v2_013555
OG0006095	Caus	Caust.v2_013662
OG0006096	Caus	Caust.v2_014155
OG0006097	Caus	Caust.v2_002610
OG0006098	Caus	Caust.v2_002609
OG0006099	Caus	Caust.v2_002432
OG0006100	Caus	Caust.v2_002431
OG0006101	Caus	Caust.v2_002430
OG0006102	Caus	Caust.v2_000986
OG0006103	Caus	Caust.v2_008583
OG0006104	Caus	Caust.v2_007197
OG0006105	Caus	Caust.v2_006663
OG0006106	Caus	Caust.v2_010803
OG0006107	Caus	Caust.v2_006731
OG0006108	Caus	Caust.v2_006735
OG0006109	Caus	Caust.v2_002433
OG0006110	Caus	Caust.v2_002246
OG0006111	Caus	Caust.v2_002247
OG0006112	Caus	Caust.v2_002245
OG0006113	Caus	Caust.v2_002244
OG0006114	Caus	Caust.v2_004675
OG0006115	Caus	Caust.v2_004673
OG0006116	Caus	Caust.v2_007211
OG0006117	Caus	Caust.v2_003915
OG0006118	Caus	Caust.v2_002301
OG0006119	Caus	Caust.v2_006732
OG0006120	Caus	Caust.v2_004676
OG0006121	Caus	Caust.v2_009131
OG0006122	Caus	Caust.v2_009133
OG0006123	Caus	Caust.v2_011067
OG0006124	Caus	Caust.v2_009139
OG0006125	Caus	Caust.v2_009145
OG0006126	Caus	Caust.v2_009154
OG0006127	Caus	Caust.v2_010713
OG0006129	Caus	Caust.v2_002370
OG0006130	Caus	Caust.v2_010714
OG0006131	Caus	Caust.v2_006490
OG0006132	Caus	Caust.v2_007185
OG0006133	Caus	Caust.v2_011988
OG0006134	Caus	Caust.v2_011987
OG0006135	Caus	Caust.v2_017999
OG0006136	Caus	Caust.v2_020851
OG0006137	Caus	Caust.v2_011990
OG0006138	Caus	Caust.v2_006237
OG0006139	Caus	Caust.v2_006257
OG0006140	Caus	Caust.v2_005684
OG0006141	Caus	Caust.v2_005678
OG0006142	Caus	Caust.v2_001118
OG0006143	Caus	Caust.v2_001117
OG0006144	Caus	Caust.v2_013191
OG0006144	Caus	Caust.v2_015936
OG0006144	Caus	Caust.v2_018388
OG0006145	Caus	Caust.v2_002662
OG0006146	Caus	Caust.v2_005680
OG0006147	Caus	Caust.v2_021398
OG0006148	Caus	Caust.v2_007636
OG0006149	Caus	Caust.v2_006925
OG0006150	Caus	Caust.v2_008128
OG0006151	Caus	Caust.v2_003260
OG0006152	Caus	Caust.v2_003259
OG0006153	Caus	Caust.v2_003257
OG0006154	Caus	Caust.v2_002411
OG0006155	Caus	Caust.v2_015093
OG0006156	Caus	Caust.v2_002448
OG0006158	Caus	Caust.v2_003256
OG0006159	Caus	Caust.v2_020978
OG0006160	Caus	Caust.v2_010589
OG0006161	Caus	Caust.v2_008101
OG0006162	Caus	Caust.v2_008096
OG0006163	Caus	Caust.v2_016876
OG0006164	Caus	Caust.v2_003093
OG0006166	Caus	Caust.v2_012769
OG0006167	Caus	Caust.v2_012770
OG0006168	Caus	Caust.v2_001245
OG0006169	Caus	Caust.v2_001263
OG0006170	Caus	Caust.v2_001262
OG0006171	Caus	Caust.v2_020702
OG0006172	Caus	Caust.v2_006876
OG0006173	Caus	Caust.v2_003812
OG0006174	Caus	Caust.v2_012766
OG0006175	Caus	Caust.v2_001264
OG0006176	Caus	Caust.v2_002021
OG0006177	Caus	Caust.v2_014849
OG0006178	Caus	Caust.v2_007225
OG0006179	Caus	Caust.v2_002190
OG0006180	Caus	Caust.v2_002191
OG0006181	Caus	Caust.v2_011110
OG0006182	Caus	Caust.v2_011109
OG0006183	Caus	Caust.v2_001052
OG0006184	Caus	Caust.v2_014251
OG0006185	Caus	Caust.v2_004866
OG0006186	Caus	Caust.v2_009954
OG0006186	Caus	Caust.v2_021507
OG0006187	Caus	Caust.v2_009952
OG0006188	Caus	Caust.v2_005808
OG0006189	Caus	Caust.v2_005809
OG0006190	Caus	Caust.v2_010621
OG0006191	Caus	Caust.v2_004188
OG0006191	Caus	Caust.v2_021414
OG0006192	Caus	Caust.v2_005817
OG0006193	Caus	Caust.v2_005270
OG0006194	Caus	Caust.v2_010129
OG0006195	Caus	Caust.v2_015438
OG0006196	Caus	Caust.v2_004667
OG0006197	Caus	Caust.v2_010627
OG0006198	Caus	Caust.v2_008254
OG0006199	Caus	Caust.v2_017083
OG0006200	Caus	Caust.v2_007839
OG0006201	Caus	Caust.v2_017082
OG0006202	Caus	Caust.v2_005928
OG0006203	Caus	Caust.v2_017084
OG0006204	Caus	Caust.v2_017942
OG0006205	Caus	Caust.v2_000908
OG0006206	Caus	Caust.v2_000905
OG0006207	Caus	Caust.v2_001378
OG0006208	Caus	Caust.v2_001044
OG0006209	Caus	Caust.v2_010648
OG0006210	Caus	Caust.v2_002727
OG0006211	Caus	Caust.v2_004159
OG0006212	Caus	Caust.v2_005828
OG0006213	Caus	Caust.v2_011661
OG0006214	Caus	Caust.v2_011662
OG0006215	Caus	Caust.v2_005902
OG0006216	Caus	Caust.v2_014508
OG0006217	Caus	Caust.v2_004163
OG0006218	Caus	Caust.v2_001420
OG0006219	Caus	Caust.v2_013253
OG0006220	Caus	Caust.v2_004160
OG0006221	Caus	Caust.v2_013694
OG0006222	Caus	Caust.v2_013692
OG0006223	Caus	Caust.v2_013690
OG0006224	Caus	Caust.v2_013693
OG0006225	Caus	Caust.v2_006384
OG0006226	Caus	Caust.v2_019642
OG0006227	Caus	Caust.v2_014963
OG0006228	Caus	Caust.v2_002554
OG0006228	Caus	Caust.v2_004547
OG0006229	Caus	Caust.v2_011926
OG0006230	Caus	Caust.v2_011925
OG0006231	Caus	Caust.v2_002728
OG0006232	Caus	Caust.v2_007112
OG0006233	Caus	Caust.v2_014962
OG0006234	Caus	Caust.v2_003424
OG0006235	Caus	Caust.v2_018095
OG0006236	Caus	Caust.v2_005923
OG0006237	Caus	Caust.v2_004842
OG0006239	Caus	Caust.v2_005924
OG0006240	Caus	Caust.v2_000448
OG0006241	Caus	Caust.v2_011736
OG0006242	Caus	Caust.v2_006567
OG0006243	Caus	Caust.v2_018522
OG0006244	Caus	Caust.v2_001918
OG0006245	Caus	Caust.v2_015708
OG0006246	Caus	Caust.v2_016820
OG0006247	Caus	Caust.v2_013790
OG0006248	Caus	Caust.v2_021601
OG0006250	Caus	Caust.v2_011068
OG0006251	Caus	Caust.v2_010708
OG0006253	Caus	Caust.v2_015685
OG0006254	Caus	Caust.v2_016314
OG0006255	Caus	Caust.v2_001765
OG0006256	Caus	Caust.v2_003132
OG0006257	Caus	Caust.v2_004705
OG0006258	Caus	Caust.v2_015067
OG0006259	Caus	Caust.v2_003863
OG0006260	Caus	Caust.v2_003770
OG0006261	Caus	Caust.v2_004401
OG0006262	Caus	Caust.v2_015066
OG0006263	Caus	Caust.v2_015064
OG0006264	Caus	Caust.v2_005620
OG0006265	Caus	Caust.v2_002329
OG0006266	Caus	Caust.v2_003967
OG0006267	Caus	Caust.v2_008370
OG0006268	Caus	Caust.v2_009020
OG0006269	Caus	Caust.v2_003539
OG0006269	Caus	Caust.v2_003542
OG0006270	Caus	Caust.v2_006005
OG0006271	Caus	Caust.v2_013844
OG0006271	Caus	Caust.v2_014892
OG0006272	Caus	Caust.v2_007991
OG0006273	Caus	Caust.v2_005477
OG0006274	Caus	Caust.v2_008249
OG0006275	Caus	Caust.v2_008822
OG0006276	Caus	Caust.v2_001413
OG0006277	Caus	Caust.v2_001478
OG0006278	Caus	Caust.v2_010555
OG0006279	Caus	Caust.v2_010554
OG0006280	Caus	Caust.v2_000791
OG0006281	Caus	Caust.v2_016878
OG0006282	Caus	Caust.v2_013922
OG0006283	Caus	Caust.v2_007993
OG0006284	Caus	Caust.v2_013736
OG0006285	Caus	Caust.v2_010832
OG0006286	Caus	Caust.v2_011735
OG0006287	Caus	Caust.v2_000005
OG0006288	Caus	Caust.v2_016432
OG0006289	Caus	Caust.v2_014668
