Orthogroup	TranscriptID	Species	GeneID
OG0015162	XM_003396863.4	Bter	LOC100647220
OG0015163	XM_003396976.4	Bter	LOC100651329
OG0015164	XM_003396978.4	Bter	LOC100651569
OG0015164	XM_003396979.3	Bter	LOC100651685
OG0015165	XM_003397059.4	Bter	LOC100651285
OG0015165	XM_020864092.2	Bter	LOC110119492
OG0015166	XM_003397097.4	Bter	LOC100645798
OG0015167	XM_003397114.4	Bter	LOC100648056
OG0015168	XM_003397127.4	Bter	LOC100649627
OG0015168	XR_007224962.1	Bter	LOC125385552
OG0015169	XM_003397132.4	Bter	LOC100650158
OG0015170	XM_003397138.4	Bter	LOC100651042
OG0015170	XR_007224951.1	Bter	LOC125385544
OG0015171	XM_003397156.4	Bter	LOC100643083
OG0015171	XM_012311150.2	Bter	LOC100642760
OG0015172	XM_003397160.4	Bter	LOC100643576
OG0015173	XM_003397243.3	Bter	LOC100643577
OG0015173	XR_007224954.1	Bter	LOC125385545
OG0015174	XM_003397430.4	Bter	LOC100647539
OG0015175	XM_003397439.4	Bter	LOC100648753
OG0015176	XM_003397563.4	Bter	LOC100643975
OG0015177	XM_003397753.3	Bter	LOC100647506
OG0015178	XM_003397844.4	Bter	LOC100648444
OG0015179	XM_003397910.4	Bter	LOC100646913
OG0015180	XM_003397986.4	Bter	LOC100646546
OG0015180	XM_003397987.4	Bter	LOC100646667
OG0015181	XM_003398003.4	Bter	LOC100648791
OG0015182	XM_003398034.4	Bter	LOC100642339
OG0015183	XM_003398240.4	Bter	LOC100648103
OG0015184	XM_003398276.4	Bter	LOC100642341
OG0015184	XM_012312644.3	Bter	LOC105666137
OG0015185	XM_003398318.4	Bter	LOC100647742
OG0015186	XM_003398336.4	Bter	LOC100650210
OG0015187	XM_003398424.4	Bter	LOC100650165
OG0015188	XM_003398500.4	Bter	LOC100649303
OG0015188	XM_012312911.3	Bter	LOC105666162
OG0015189	XM_003398523.4	Bter	LOC100652046
OG0015189	XM_048409304.1	Bter	LOC100651810
OG0015190	XM_003398539.4	Bter	LOC100643702
OG0015191	XM_003398543.4	Bter	LOC100644182
OG0015192	XM_003398632.4	Bter	LOC100645416
OG0015192	XM_012313271.3	Bter	LOC105666200
OG0015193	XM_003398671.4	Bter	LOC100650569
OG0015194	XM_003398674.4	Bter	LOC100650933
OG0015195	XM_003398676.4	Bter	LOC100651254
OG0015195	XM_012313338.3	Bter	LOC100651376
OG0015196	XM_003398911.3	Bter	LOC100650694
OG0015197	XM_003398984.4	Bter	LOC100649342
OG0015198	XM_003399051.4	Bter	LOC100647665
OG0015199	XM_003399105.4	Bter	LOC100644413
OG0015200	XM_003399133.4	Bter	LOC100647780
OG0015201	XM_003399416.4	Bter	LOC100644099
OG0015202	XM_003399469.4	Bter	LOC100650572
OG0015203	XM_003399524.4	Bter	LOC100647231
OG0015204	XM_003399564.4	Bter	LOC100652290
OG0015205	XM_003399589.4	Bter	LOC100645886
OG0015206	XM_003399596.4	Bter	LOC100646721
OG0015207	XM_003399667.4	Bter	LOC100645095
OG0015208	XM_003399812.4	Bter	LOC100642937
OG0015209	XM_003399822.4	Bter	LOC100644221
OG0015210	XM_003399877.4	Bter	LOC100651341
OG0015211	XM_003400320.4	Bter	LOC100646557
OG0015212	XM_003400326.4	Bter	LOC100647276
OG0015213	XM_003400387.4	Bter	LOC100644695
OG0015213	XR_007226255.1	Bter	LOC110119843
OG0015214	XM_003400589.3	Bter	LOC100649426
OG0015214	XR_002308373.2	Bter	LOC110119858
OG0015215	XM_003400898.4	Bter	LOC100647356
OG0015216	XM_003400915.4	Bter	LOC100649475
OG0015217	XM_003401001.4	Bter	LOC100649899
OG0015218	XM_003401134.4	Bter	LOC100646965
OG0015219	XM_003401171.2	Bter	LOC100651504
OG0015219	XR_007226494.1	Bter	LOC125386390
OG0015220	XM_003401234.4	Bter	LOC100649035
OG0015221	XM_003401318.4	Bter	LOC100649190
OG0015221	XM_003401319.3	Bter	LOC100649311
OG0015222	XM_003401578.4	Bter	LOC100651702
OG0015223	XM_003401669.4	Bter	LOC100642822
OG0015224	XM_003401680.4	Bter	LOC100644152
OG0015225	XM_003401733.4	Bter	LOC100650745
OG0015226	XM_003401934.4	Bter	LOC100646129
OG0015226	XR_007227250.1	Bter	LOC110120021
OG0015227	XM_003402065.4	Bter	LOC100642507
OG0015228	XM_003402074.4	Bter	LOC100643671
OG0015228	XR_007227351.1	Bter	LOC105666699
OG0015229	XM_003402418.4	Bter	LOC100648190
OG0015230	XM_003402433.4	Bter	LOC100649865
OG0015231	XM_003402543.4	Bter	LOC100644276
OG0015232	XM_003402658.3	Bter	LOC100649361
OG0015233	XM_003403102.3	Bter	LOC100647051
OG0015234	XM_003403113.4	Bter	LOC100648382
OG0015235	XM_003403236.4	Bter	LOC100644317
OG0015236	XM_012308211.3	Bter	LOC100651035
OG0015236	XR_001098684.2	Bter	LOC105665686
OG0015237	XM_012308417.3	Bter	LOC100643570
OG0015237	XM_012308561.2	Bter	LOC100646020
OG0015238	XM_012308476.3	Bter	LOC105665723
OG0015239	XM_012308482.3	Bter	LOC100645241
OG0015239	XR_007224083.1	Bter	LOC125385114
OG0015240	XM_012308700.3	Bter	LOC105665747
OG0015240	XR_007224221.1	Bter	LOC125385196
OG0015241	XM_012308935.3	Bter	LOC105665772
OG0015242	XM_012309048.3	Bter	LOC100649409
OG0015243	XM_012309200.3	Bter	LOC105665815
OG0015244	XM_012309278.3	Bter	LOC100643931
OG0015245	XM_012309486.3	Bter	LOC100651039
OG0015246	XM_012309549.2	Bter	LOC105665851
OG0015247	XM_012309709.3	Bter	LOC105665862
OG0015247	XR_007224632.1	Bter	LOC125385404
OG0015248	XM_012309810.3	Bter	LOC100647969
OG0015248	XM_048407136.1	Bter	LOC100647731
OG0015249	XM_012310183.3	Bter	LOC105665913
OG0015250	XM_012310188.3	Bter	LOC100650927
OG0015250	XM_020863724.2	Bter	LOC100647620
OG0015251	XM_012310519.3	Bter	LOC105665936
OG0015251	XM_048407646.1	Bter	LOC100651249
OG0015252	XM_012310570.3	Bter	LOC100652120
OG0015253	XM_012310725.3	Bter	LOC100642370
OG0015254	XM_012310799.3	Bter	LOC105665966
OG0015255	XM_012311157.3	Bter	LOC100648787
OG0015256	XM_012311359.3	Bter	LOC100651606
OG0015257	XM_012312224.3	Bter	LOC100644835
OG0015258	XM_012312241.3	Bter	LOC100648216
OG0015258	XM_012312242.3	Bter	LOC100647662
OG0015259	XM_012312439.3	Bter	LOC100645497
OG0015260	XM_012312531.3	Bter	LOC100643658
OG0015261	XM_012313258.3	Bter	LOC105666199
OG0015261	XM_020865511.2	Bter	LOC110119691
OG0015262	XM_012313351.3	Bter	LOC100643737
OG0015263	XM_012313764.3	Bter	LOC100645258
OG0015264	XM_012314133.3	Bter	LOC100645499
OG0015265	XM_012314153.3	Bter	LOC105666284
OG0015266	XM_012314208.3	Bter	LOC100648028
OG0015267	XM_012314277.3	Bter	LOC100647229
OG0015268	XM_012314435.3	Bter	LOC100652051
OG0015269	XM_012314647.3	Bter	LOC100648292
OG0015270	XM_012314727.1	Bter	LOC100650822
OG0015271	XM_012315278.3	Bter	LOC100642297
OG0015272	XM_012315725.3	Bter	LOC105666426
OG0015273	XM_012316169.3	Bter	LOC100645024
OG0015274	XM_012316380.3	Bter	LOC100650618
OG0015275	XM_012316618.3	Bter	LOC105666515
OG0015276	XM_012316619.3	Bter	LOC100651502
OG0015277	XM_012316674.3	Bter	LOC105666518
OG0015278	XM_012316725.3	Bter	LOC100649552
OG0015279	XM_012316806.3	Bter	LOC105666531
OG0015280	XM_012316953.3	Bter	LOC105666543
OG0015281	XM_012316991.3	Bter	LOC105666551
OG0015282	XM_012317278.3	Bter	LOC100649429
OG0015283	XM_012317374.3	Bter	LOC100647358
OG0015284	XM_012317456.3	Bter	LOC105666591
OG0015285	XM_012317466.3	Bter	LOC105666596
OG0015286	XM_012317485.3	Bter	LOC100649861
OG0015287	XM_012317644.3	Bter	LOC100648036
OG0015288	XM_012317664.3	Bter	LOC100649714
OG0015289	XM_012317977.3	Bter	LOC105666641
OG0015290	XM_012317983.3	Bter	LOC100649862
OG0015291	XM_012318333.3	Bter	LOC100649479
OG0015292	XM_012318472.3	Bter	LOC100643632
OG0015293	XM_012318560.3	Bter	LOC100649398
OG0015294	XM_012318596.3	Bter	LOC100646688
OG0015295	XM_012318967.3	Bter	LOC100647796
OG0015296	XM_012318995.1	Bter	LOC105666809
OG0015296	XM_048414183.1	Bter	LOC125387007
OG0015297	XM_012319012.3	Bter	LOC100647758
OG0015297	XR_007223407.1	Bter	LOC125384705
OG0015298	XM_012319349.3	Bter	LOC105665620
OG0015299	XM_012319835.1	Bter	LOC105666970
OG0015299	XM_048412146.1	Bter	LOC125386335
OG0015300	XM_012320076.2	Bter	LOC100644712
OG0015301	XM_012320090.2	Bter	LOC105667040
OG0015301	XM_048414181.1	Bter	LOC125387006
OG0015302	XM_012320127.2	Bter	LOC105667067
OG0015302	XM_048413899.1	Bter	LOC105667085
OG0015303	XM_012320310.2	Bter	LOC100644918
OG0015303	XM_048410383.1	Bter	LOC100645744
OG0015304	XM_012320509.3	Bter	LOC100642793
OG0015305	XM_012320706.3	Bter	LOC100648155
OG0015306	XM_012320919.3	Bter	LOC105665635
OG0015307	XM_012321075.3	Bter	LOC100649686
OG0015308	XM_020862744.2	Bter	LOC100652226
OG0015308	XR_007223855.1	Bter	LOC125384972
OG0015309	XM_020862931.2	Bter	LOC100642325
OG0015310	XM_020863143.2	Bter	LOC110119307
OG0015311	XM_020863220.2	Bter	LOC100649496
OG0015312	XM_020863399.2	Bter	LOC110119165
OG0015313	XM_020863826.2	Bter	LOC100646862
OG0015313	XR_007224637.1	Bter	LOC125385409
OG0015314	XM_020864093.2	Bter	LOC100647053
OG0015315	XM_020864316.2	Bter	LOC100650206
OG0015316	XM_020864563.2	Bter	LOC105666057
OG0015317	XM_020864595.2	Bter	LOC100646184
OG0015318	XM_020864780.2	Bter	LOC100645996
OG0015318	XM_048408482.1	Bter	LOC105666069
OG0015319	XM_020864911.2	Bter	LOC110119609
OG0015320	XM_020865002.2	Bter	LOC100647779
OG0015321	XM_020865533.2	Bter	LOC100644217
OG0015321	XM_048409952.1	Bter	LOC100644336
OG0015322	XM_020865671.2	Bter	LOC105666853
OG0015323	XM_020865952.2	Bter	LOC100642296
OG0015324	XM_020866136.2	Bter	LOC100648257
OG0015324	XR_007226153.1	Bter	LOC125386198
OG0015325	XM_020866524.2	Bter	LOC100649033
OG0015325	XR_007226392.1	Bter	LOC125386339
OG0015326	XM_020866655.2	Bter	LOC100645745
OG0015326	XM_020866659.2	Bter	LOC100645863
OG0015327	XM_020866731.2	Bter	LOC100648353
OG0015328	XM_020866803.2	Bter	LOC110119915
OG0015329	XM_020866956.2	Bter	LOC100652058
OG0015330	XM_020866968.2	Bter	LOC110119940
OG0015330	XR_007226493.1	Bter	LOC125386389
OG0015331	XM_020867064.2	Bter	LOC100648802
OG0015332	XM_020867065.2	Bter	LOC100649119
OG0015333	XM_020867127.2	Bter	LOC100645221
OG0015334	XM_020867181.2	Bter	LOC110119976
OG0015335	XM_020867465.2	Bter	LOC100647917
OG0015336	XM_020867648.2	Bter	LOC100642825
OG0015337	XM_020868520.2	Bter	LOC100647414
OG0015338	XM_020868566.2	Bter	LOC100643113
OG0015339	XM_020868599.2	Bter	LOC100652223
OG0015340	XM_048404410.1	Bter	LOC100644753
OG0015340	XR_007223436.1	Bter	LOC125384719
OG0015341	XM_048405479.1	Bter	LOC100646282
OG0015342	XM_048405624.1	Bter	LOC125385049
OG0015342	XM_048405625.1	Bter	LOC125385050
OG0015343	XM_048405660.1	Bter	LOC100647655
OG0015344	XM_048405886.1	Bter	LOC100650035
OG0015344	XM_048406013.1	Bter	LOC125385141
OG0015345	XM_048406010.1	Bter	LOC125385139
OG0015345	XM_048406021.1	Bter	LOC100649292
OG0015346	XM_048406016.1	Bter	LOC125385142
OG0015347	XM_048406241.1	Bter	LOC105665746
OG0015348	XM_048406311.1	Bter	LOC110120144
OG0015348	XR_007224233.1	Bter	LOC125385205
OG0015349	XM_048406338.1	Bter	LOC100652279
OG0015350	XM_048406557.1	Bter	LOC100644868
OG0015351	XM_048406559.1	Bter	LOC125385265
OG0015352	XM_048406564.1	Bter	LOC100644468
OG0015353	XM_048406568.1	Bter	LOC105666990
OG0015354	XM_048406569.1	Bter	LOC100647920
OG0015355	XM_048406778.1	Bter	LOC100646342
OG0015356	XM_048406789.1	Bter	LOC100645551
OG0015357	XM_048406810.1	Bter	LOC110119366
OG0015357	XR_007224412.1	Bter	LOC110119367
OG0015358	XM_048406977.1	Bter	LOC125385347
OG0015358	XM_048406978.1	Bter	LOC100631061
OG0015359	XM_048407071.1	Bter	LOC100646506
OG0015360	XM_048407129.1	Bter	LOC100642368
OG0015361	XM_048407233.1	Bter	LOC125385397
OG0015362	XM_048407339.1	Bter	LOC105665894
OG0015363	XM_048407528.1	Bter	LOC100651128
OG0015364	XM_048407630.1	Bter	LOC100652103
OG0015364	XR_007224777.1	Bter	LOC125385466
OG0015365	XM_048407635.1	Bter	LOC125385465
OG0015365	XM_048411053.1	Bter	LOC125386118
OG0015366	XM_048407645.1	Bter	LOC125385470
OG0015367	XM_048408062.1	Bter	LOC125385541
OG0015368	XM_048408303.1	Bter	LOC100648982
OG0015368	XR_007225031.1	Bter	LOC125385588
OG0015369	XM_048408421.1	Bter	LOC100650914
OG0015369	XR_001099071.3	Bter	LOC105666179
OG0015370	XM_048408528.1	Bter	LOC100643657
OG0015371	XM_048408702.1	Bter	LOC125385649
OG0015372	XM_048408735.1	Bter	LOC100646472
OG0015373	XM_048408957.1	Bter	LOC100648681
OG0015373	XR_007225214.1	Bter	LOC125385683
OG0015374	XM_048408969.1	Bter	LOC100647739
OG0015375	XM_048409096.1	Bter	LOC100651809
OG0015376	XM_048409318.1	Bter	LOC100649887
OG0015376	XR_007225439.1	Bter	LOC125385797
OG0015377	XM_048409446.1	Bter	LOC100645335
OG0015378	XM_048409597.1	Bter	LOC100642526
OG0015379	XM_048409741.1	Bter	LOC100652248
OG0015379	XR_007225600.1	Bter	LOC110119608
OG0015380	XM_048409746.1	Bter	LOC100649583
OG0015381	XM_048409951.1	Bter	LOC110119693
OG0015381	XM_048410473.1	Bter	LOC100645055
OG0015382	XM_048410117.1	Bter	LOC100647271
OG0015383	XM_048410353.1	Bter	LOC100652319
OG0015384	XM_048410558.1	Bter	LOC100648450
OG0015385	XM_048411247.1	Bter	LOC125386172
OG0015385	XM_048411328.1	Bter	LOC125386192
OG0015386	XM_048411590.1	Bter	LOC100642835
OG0015387	XM_048411594.1	Bter	LOC125386234
OG0015387	XM_048413859.1	Bter	LOC125386749
OG0015388	XM_048411728.1	Bter	LOC105666495
OG0015389	XM_048411776.1	Bter	LOC125386270
OG0015390	XM_048411819.1	Bter	LOC105666646
OG0015391	XM_048411887.1	Bter	LOC100649596
OG0015391	XR_007226306.1	Bter	LOC125386294
OG0015392	XM_048412030.1	Bter	LOC125386317
OG0015392	XR_007223356.1	Bter	LOC110120091
OG0015393	XM_048412074.1	Bter	LOC100648691
OG0015393	XR_002308407.2	Bter	LOC110119889
OG0015394	XM_048412374.1	Bter	LOC100649236
OG0015395	XM_048412375.1	Bter	LOC100647595
OG0015396	XM_048412380.1	Bter	LOC105667074
OG0015396	XR_007226474.1	Bter	LOC125386382
OG0015397	XM_048412652.1	Bter	LOC100647790
OG0015397	XR_007226553.1	Bter	LOC125386421
OG0015398	XM_048412653.1	Bter	LOC100648915
OG0015399	XM_048412709.1	Bter	LOC100642864
OG0015399	XR_007226568.1	Bter	LOC125386429
OG0015400	XM_048412764.1	Bter	LOC100644105
OG0015401	XM_048412770.1	Bter	LOC100643260
OG0015401	XM_048412771.1	Bter	LOC100643138
OG0015402	XM_048412986.1	Bter	LOC100649718
OG0015402	XM_048412988.1	Bter	LOC100643383
OG0015403	XM_048413243.1	Bter	LOC100645665
OG0015404	XM_048413477.1	Bter	LOC100651510
OG0015405	XM_048413625.1	Bter	LOC105666642
OG0015406	XM_048413684.1	Bter	LOC125386676
OG0015406	XR_007223672.1	Bter	LOC125384858
OG0015407	XM_048414008.1	Bter	LOC100647322
OG0015408	XM_048414144.1	Bter	LOC125386963
OG0015408	XM_048414164.1	Bter	LOC125386983
OG0015409	XM_048414179.1	Bter	LOC125387004
OG0015409	XR_007226212.1	Bter	LOC105667196
OG0015410	XM_048414502.1	Bter	LOC100642748
OG0015411	XM_048414728.1	Bter	LOC100642721
OG0015412	XR_001099164.3	Bter	LOC105666263
OG0015412	XR_002308905.2	Bter	LOC105667001
OG0015413	XR_001099189.3	Bter	LOC105666298
OG0015413	XR_007225786.1	Bter	LOC125385987
OG0015414	XR_001099198.3	Bter	LOC100644816
OG0015414	XR_001099199.3	Bter	LOC100644936
OG0015415	XR_001099276.3	Bter	LOC105666415
OG0015416	XR_001099501.3	Bter	LOC105666681
OG0015416	XR_007227459.1	Bter	LOC125386902
OG0015417	XR_001099512.3	Bter	LOC105666690
OG0015417	XR_001099513.3	Bter	LOC105666691
OG0015418	XR_001099751.3	Bter	LOC105667127
OG0015418	XR_007227769.1	Bter	LOC125387204
OG0015419	XR_002307832.2	Bter	LOC110119396
OG0015419	XR_007224702.1	Bter	LOC125385432
OG0015420	XR_002308211.2	Bter	LOC110119714
OG0015420	XR_007224000.1	Bter	LOC125385057
OG0015421	XR_002308217.2	Bter	LOC110119722
OG0015421	XR_002308218.2	Bter	LOC110119723
OG0015422	XR_002308268.2	Bter	LOC110119772
OG0015422	XR_007225939.1	Bter	LOC125386088
OG0015423	XR_002308495.2	Bter	LOC100647916
OG0015423	XR_007226903.1	Bter	LOC110119987
OG0015424	XR_002308506.2	Bter	LOC110119984
OG0015425	XR_002308553.2	Bter	LOC110120017
OG0015425	XR_007226316.1	Bter	LOC125386298
OG0015426	XR_002308555.2	Bter	LOC105666662
OG0015426	XR_002308561.2	Bter	LOC110120018
OG0015427	XR_002308683.2	Bter	LOC110120075
OG0015427	XR_007223539.1	Bter	LOC125384776
OG0015428	XR_002308783.2	Bter	LOC110120151
OG0015428	XR_007226936.1	Bter	LOC125386603
OG0015429	XR_002308864.2	Bter	LOC110120214
OG0015429	XR_007226715.1	Bter	LOC125386500
OG0015430	XR_002308983.2	Bter	LOC110120354
OG0015431	XR_007223366.1	Bter	LOC125384691
OG0015431	XR_007223367.1	Bter	LOC125384692
OG0015432	XR_007223522.1	Bter	LOC125384762
OG0015432	XR_007223523.1	Bter	LOC125384763
OG0015433	XR_007223856.1	Bter	LOC125384643
OG0015434	XR_007223944.1	Bter	LOC125385017
OG0015435	XR_007224072.1	Bter	LOC125385103
OG0015436	XR_007224105.1	Bter	LOC100647179
OG0015436	XR_007224110.1	Bter	LOC105665734
OG0015437	XR_007224608.1	Bter	LOC110119432
OG0015437	XR_007224616.1	Bter	LOC125385402
OG0015438	XR_007224659.1	Bter	LOC110119413
OG0015438	XR_007224697.1	Bter	LOC110119384
OG0015439	XR_007224756.1	Bter	LOC125385457
OG0015440	XR_007224870.1	Bter	LOC125385500
OG0015441	XR_007224931.1	Bter	LOC125385537
OG0015442	XR_007224944.1	Bter	LOC125385542
OG0015443	XR_007224990.1	Bter	LOC100646930
OG0015444	XR_007225055.1	Bter	LOC110119561
OG0015445	XR_007225256.1	Bter	LOC125385701
OG0015446	XR_007225261.1	Bter	LOC125385704
OG0015446	XR_007225263.1	Bter	LOC125385706
OG0015447	XR_007225267.1	Bter	LOC125385710
OG0015448	XR_007225387.1	Bter	LOC125385769
OG0015448	XR_007227675.1	Bter	LOC125387123
OG0015449	XR_007225495.1	Bter	LOC125385825
OG0015449	XR_007227500.1	Bter	LOC125386914
OG0015450	XR_007225498.1	Bter	LOC125385821
OG0015451	XR_007225564.1	Bter	LOC125385861
OG0015451	XR_007225565.1	Bter	LOC125385862
OG0015452	XR_007225579.1	Bter	LOC105666183
OG0015452	XR_007225580.1	Bter	LOC125385870
OG0015453	XR_007225739.1	Bter	LOC125385950
OG0015454	XR_007225742.1	Bter	LOC110119721
OG0015454	XR_007226769.1	Bter	LOC125386532
OG0015455	XR_007225800.1	Bter	LOC125386002
OG0015456	XR_007225897.1	Bter	LOC125386060
OG0015456	XR_007225898.1	Bter	LOC125386061
OG0015457	XR_007225903.1	Bter	LOC110119759
OG0015457	XR_007225904.1	Bter	LOC125386065
OG0015458	XR_007225983.1	Bter	LOC125386114
OG0015458	XR_007227461.1	Bter	LOC125386904
OG0015459	XR_007226002.1	Bter	LOC125386126
OG0015460	XR_007226106.1	Bter	LOC125386177
OG0015461	XR_007226120.1	Bter	LOC125386183
OG0015462	XR_007226172.1	Bter	LOC125386204
OG0015463	XR_007226177.1	Bter	LOC125386210
OG0015464	XR_007226318.1	Bter	LOC125386299
OG0015465	XR_007226357.1	Bter	LOC100647477
OG0015466	XR_007226436.1	Bter	LOC125386368
OG0015466	XR_007226437.1	Bter	LOC125386369
OG0015467	XR_007226552.1	Bter	LOC125386420
OG0015468	XR_007226592.1	Bter	LOC125386447
OG0015469	XR_007226604.1	Bter	LOC110119914
OG0015469	XR_007226608.1	Bter	LOC125386452
OG0015470	XR_007226892.1	Bter	LOC110120005
OG0015471	XR_007227019.1	Bter	LOC110120030
OG0015472	XR_007227167.1	Bter	LOC125386765
OG0015472	XR_007227168.1	Bter	LOC125386767
OG0015473	XR_007227265.1	Bter	LOC125386826
OG0015473	XR_007227266.1	Bter	LOC125386827
OG0015474	XR_007227541.1	Bter	LOC125386933
OG0015474	XR_007227542.1	Bter	LOC125386934
OG0015475	XR_007227684.1	Bter	LOC125387135
OG0015476	XR_007227732.1	Bter	LOC125387175
OG0015477	XR_007227747.1	Bter	LOC125387185
OG0015478	XR_007227820.1	Bter	LOC105667182
OG0015478	XR_007227822.1	Bter	LOC125387236
OG0015479	XR_007227828.1	Bter	LOC125387240
OG0000010	Caust.v2_003535-RA	Caus	Caust.v2_003535
OG0000010	Caust.v2_018581-RA	Caus	Caust.v2_018581
OG0000010	Caust.v2_018582-RA	Caus	Caust.v2_018582
OG0000012	Caust.v2_003525-RA	Caus	Caust.v2_003525
OG0000012	Caust.v2_008067-RA	Caus	Caust.v2_008067
OG0000012	Caust.v2_013959-RA	Caus	Caust.v2_013959
OG0000012	Caust.v2_016072-RA	Caus	Caust.v2_016072
OG0000012	Caust.v2_017759-RA	Caus	Caust.v2_017759
OG0000015	Caust.v2_007670-RA	Caus	Caust.v2_007670
OG0000024	Caust.v2_017361-RA	Caus	Caust.v2_017361
OG0000024	Caust.v2_017895-RB	Caus	Caust.v2_017895
OG0000024	Caust.v2_022362-RA	Caus	Caust.v2_022362
OG0000035	Caust.v2_013189-RA	Caus	Caust.v2_013189
OG0000035	Caust.v2_013191-RA	Caus	Caust.v2_013191
OG0000035	Caust.v2_015936-RA	Caus	Caust.v2_015936
OG0000035	Caust.v2_015938-RA	Caus	Caust.v2_015938
OG0000035	Caust.v2_018388-RA	Caus	Caust.v2_018388
OG0000035	Caust.v2_020850-RA	Caus	Caust.v2_020850
OG0000035	Caust.v2_021265-RA	Caus	Caust.v2_021265
OG0000041	Caust.v2_003522-RA	Caus	Caust.v2_003522
OG0000041	Caust.v2_005915-RA	Caus	Caust.v2_005915
OG0000041	Caust.v2_005916-RA	Caus	Caust.v2_005916
OG0000042	Caust.v2_015069-RA	Caus	Caust.v2_015069
OG0000045	Caust.v2_002357-RA	Caus	Caust.v2_002357
OG0000045	Caust.v2_002358-RA	Caus	Caust.v2_002358
OG0000045	Caust.v2_009961-RA	Caus	Caust.v2_009961
OG0000045	Caust.v2_017096-RA	Caus	Caust.v2_017096
OG0000047	Caust.v2_016794-RA	Caus	Caust.v2_016794
OG0000051	Caust.v2_006797-RA	Caus	Caust.v2_006797
OG0000052	Caust.v2_005468-RA	Caus	Caust.v2_005468
OG0000052	Caust.v2_007388-RA	Caus	Caust.v2_007388
OG0000052	Caust.v2_007399-RA	Caus	Caust.v2_007399
OG0000052	Caust.v2_007414-RA	Caus	Caust.v2_007414
OG0000053	Caust.v2_010018-RA	Caus	Caust.v2_010018
OG0000053	Caust.v2_010019-RA	Caus	Caust.v2_010019
OG0000053	Caust.v2_010024-RA	Caus	Caust.v2_010024
OG0000063	Caust.v2_011734-RA	Caus	Caust.v2_011734
OG0000063	Caust.v2_016664-RA	Caus	Caust.v2_016664
OG0000063	Caust.v2_021356-RA	Caus	Caust.v2_021356
OG0000065	Caust.v2_000201-RA	Caus	Caust.v2_000201
OG0000065	Caust.v2_000202-RA	Caus	Caust.v2_000202
OG0000065	Caust.v2_000204-RA	Caus	Caust.v2_000204
OG0000065	Caust.v2_000207-RA	Caus	Caust.v2_000207
OG0000065	Caust.v2_000210-RA	Caus	Caust.v2_000210
OG0000065	Caust.v2_000227-RA	Caus	Caust.v2_000227
OG0000067	Caust.v2_008667-RA	Caus	Caust.v2_008667
OG0000067	Caust.v2_008682-RA	Caus	Caust.v2_008682
OG0000067	Caust.v2_008683-RA	Caus	Caust.v2_008683
OG0000068	Caust.v2_005075-RA	Caus	Caust.v2_005075
OG0000074	Caust.v2_010918-RA	Caus	Caust.v2_010918
OG0000074	Caust.v2_010924-RA	Caus	Caust.v2_010924
OG0000076	Caust.v2_007581-RA	Caus	Caust.v2_007581
OG0000076	Caust.v2_007582-RE	Caus	Caust.v2_007582
OG0000076	Caust.v2_007595-RA	Caus	Caust.v2_007595
OG0000077	Caust.v2_015830-RA	Caus	Caust.v2_015830
OG0000077	Caust.v2_015832-RA	Caus	Caust.v2_015832
OG0000077	Caust.v2_017097-RA	Caus	Caust.v2_017097
OG0000077	Caust.v2_017099-RA	Caus	Caust.v2_017099
OG0000077	Caust.v2_020073-RA	Caus	Caust.v2_020073
OG0000078	Caust.v2_007077-RA	Caus	Caust.v2_007077
OG0000079	Caust.v2_013621-RA	Caus	Caust.v2_013621
OG0000079	Caust.v2_013623-RA	Caus	Caust.v2_013623
OG0000079	Caust.v2_013626-RA	Caus	Caust.v2_013626
OG0000079	Caust.v2_013628-RA	Caus	Caust.v2_013628
OG0000079	Caust.v2_019044-RA	Caus	Caust.v2_019044
OG0000079	Caust.v2_019787-RA	Caus	Caust.v2_019787
OG0000079	Caust.v2_020764-RA	Caus	Caust.v2_020764
OG0000090	Caust.v2_002987-RA	Caus	Caust.v2_002987
OG0000090	Caust.v2_002988-RA	Caus	Caust.v2_002988
OG0000091	Caust.v2_014025-RC	Caus	Caust.v2_014025
OG0000091	Caust.v2_014731-RA	Caus	Caust.v2_014731
OG0000091	Caust.v2_018855-RA	Caus	Caust.v2_018855
OG0000091	Caust.v2_018858-RA	Caus	Caust.v2_018858
OG0000091	Caust.v2_018986-RA	Caus	Caust.v2_018986
